"","account_num","address","bank_name","id","industry","legal_form","location","name","phone","tax_num"
"9561",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9562",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9563",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9564",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9565",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9566",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9567",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9568",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9569","000210053416980126","КЕЈ МАКЕДОНИЈА 55","НЛБ ТУТУНСКА БАНКА АД СКОПЈЕ","5341698","Хотели и слични објекти за сместување","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","ОХРИД","Трговско друштво за производство,трговија и угостителство Винцензи Маркулевски  Валентин ТИНО ЈУНИОР Охрид ДОО","046/230-450","MK4020999123304"
"9570",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9571",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9572",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9573",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9574",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9575",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9576",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9577",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9578",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9579","000530000100054027","ЖЕЛЕЗНИЧКА 16","ОХРИДСКА БАНКА А.Д. - ОХРИД","5494869","Управување со недвижен имот со хонорар или врз база на договор","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","ОХРИД","Друштво за деловни услуги и развој, трговија и производство  ГИЦА-ИНКУБАТОР ДОО увоз-извоз Охрид","078/277665","MK4020001126593"
"9580","000530000100010668","С. МЕШЕИШТА бб","ОХРИДСКА БАНКА А.Д. - ОХРИД","4651618","Трговија на мало во неспецијализирани продавници  претежно со храна  пијалаци и тутун","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ОХРИД","Друштво за промет и услуги увоз-извоз ИРСА-КОМЕРЦ-Ристо,ДООЕЛ,Охрид с.Мешеишта","046/281-342","MK4020993108125"
"9581",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9582",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9583","000530000100037149","БУЛЕВАР МАКЕДОНСКИ ПРОСВЕ 19/4/-","ОХРИДСКА БАНКА А.Д. - ОХРИД","4525892","Трговија на мало со облека во специјализирани продавници","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ОХРИД","Трговско друштво за производство,трговија и услуги ВЕНИС  Љупчо ДООЕЛ увоз-извоз Охрид","046/252-521","MK4020992116493"
"9584",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9585","000530000100309913","7-МИ НОЕМВРИ 2","ОХРИДСКА БАНКА А.Д. - ОХРИД","5579376","Трговија на мало со мебел  опрема за осветлување и други предмети за домаќинствата  во специјализирани продавници","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ОХРИД","Друштво за производство трговија и услуги ЕУРО САЛОН ДООЕЛ Охрид","046/230-750","MK4020001133220"
"9586",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9587",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9588","000530000100060914","ЦАР САМОИЛ 8","ОХРИДСКА БАНКА А.Д. - ОХРИД","4739558","Аптеки","ЗДРАВСТВЕНА УСТАНОВА","ОХРИД","Приватна здравствена установа - аптека ТИЛЕВИ Охрид","046/262-526","MK4020993101090"
"9589","000530000100090887","НИКОЛА КАРЕВ 65","ОХРИДСКА БАНКА А.Д. - ОХРИД","5290457","Трговија на мало во неспецијализирани продавници  претежно со храна  пијалаци и тутун","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ОХРИД","Трговско друштво за производство трговија и услуги Ристески Пецо СЕМАФОР-КОМПАНИ Охрид ДООЕЛ","046/250-240","MK4020999121468"
"9590",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9591",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9592",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9593",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9594",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9595",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9596","000530000100455704","ТРАЈЧЕ ДОЈЧИНОСКИ 15","ОХРИДСКА БАНКА А.Д. - ОХРИД","5148189","Такси превоз","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ОХРИД","Друштво за производство,трговија и услуги АЛ-ДИ,Митре увоз-извоз Охрид ДООЕЛ","046/264-609","MK4020998138570"
"9597",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9598",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9599",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9600",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9601","000530000400037391","С.Д.ЛАКОЧЕРЕЈ","ОХРИДСКА БАНКА А.Д. - ОХРИД","5175330","Трговија на мало во продавници,претежно со храна,пијалаци и тутун","","ДОЛНО ЛАКОЧЕРЕЈ","ВИДОБИШТА Т.П. ПРОМЕТ НА МАЛО ЉУПЧО СЛАВЕ АНГЕЛОСКИ","070/232-458","MK5020997102320"
"9602",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9603",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9604",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9605",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9606",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9607",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9608",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9609",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9610",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9611",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9612",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9613",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9614","000530000100025509","ЖЕЛЕЗНИЧКА 128","ОХРИДСКА БАНКА А.Д. - ОХРИД","4321138","Трговија на мало во неспецијализирани продавници  претежно со храна  пијалаци и тутун","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ОХРИД","Трговско друштво  за производство, трговија и услуги  АВРО-КОМЕРЦ  Аврамоска СнеЖана  ДООЕЛ Охрид","046/271-505","MK4020992102417"
"9615",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9616","000530000100090402","БУЛ МАКЕДОНСКИ ПРОСВЕ ТЦ амам лок2","ОХРИДСКА БАНКА А.Д. - ОХРИД","4333403","Трговија на мало во неспецијализирани продавници  претежно со храна  пијалаци и тутун","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ОХРИД","Трговско друштво за трговија ХАЈАЛ увоз-извоз Ерол Ибрахим Охрид ДООЕЛ","046/265-267","MK4020991100879"
"9617","000240120000015640","НИКОЛА КАРЕВ 55","УНИВЕРЗАЛНА ИНВЕСТИЦИОНА БАНКА АД СКОПЈЕ","4501098","Архитектонски дејности","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ОХРИД","Друштво за проектирање, инЖинеринг и изградба на Зарчев Димитри ЕЛСИНГ Охрид  ДООЕЛ","046/260431","MK4020992108547"
"9618",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9619",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9620",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9621",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9622","000530000100025121","ЖЕЛЕЗНИЧКА ББ","ОХРИДСКА БАНКА А.Д. - ОХРИД","4574478","Преработка на млеко и производство на сирења","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","ОХРИД","Трговско друштво за производство,преработка и услуги Славко Николоски и Владо Јанкулоски ЛАБРАДОР увоз-извоз Охрид ДОО","046/253601","MK4020993102100"
"9623",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9624",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9625",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9626",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9627",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9628",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9629","000530000100473164","БУЛ.""МАКЕД. ПРОСВЕТИТЕЛИ"" бб","ОХРИДСКА БАНКА А.Д. - ОХРИД","5895456","Издавање и управување со сопствен недвижен имот или недвижен имот земен под закуп (лизинг)","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ОХРИД","Друштво за производство,трговија и услуги ИБИСА увоз-извоз ДООЕЛ Охрид","","MK4020004139076"
"9630",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9631","000530000100050244","БУЛ.""МАКЕД. ПРОСВЕТИТЕЛИ"" 8","ОХРИДСКА БАНКА А.Д. - ОХРИД","4667484","Останати специјализирани градежни работи  неспомнати на друго место","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ОХРИД","Трговско друштво за градеЖништво, производство, трговија и услуги Толевски Никола ДЕБОЈ ИНЖЕНЕРИНГ Охрид ДООЕЛ","046/273000","MK4020993117329"
"9632",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9633",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9634",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9635",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9636",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9637","000530000100190215","ПИРИН ПЛАНИНА 8","ОХРИДСКА БАНКА А.Д. - ОХРИД","5596564","Трговија со автомобили и моторни возила од лесна категорија","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ОХРИД","Трговско друштво за производство, трговија и услуги  АЛ & ДО - ДООЕЛ Охрид","261-599/046","MK4020001129827"
"9638",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9639",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9640",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9641",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9642",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9643","000530000100184977","БУЛЕВАР ""ТУРИСТИЧКА"" 56","ОХРИДСКА БАНКА А.Д. - ОХРИД","5213819","Трговија на мало со текстил во специјализирани продавници","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ОХРИД","Друштво со ограничена одговорност за производство,трговија и услуги на Осман Пакизе ПАКО Охрид ДООЕЛ","046/264-938","MK4020998117920"
"9644",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9645",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9646",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9647",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9648",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9649",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9650","000530000100518948","МОМЧИЛО ЈОРДАНОСКИ 253 А","ОХРИДСКА БАНКА А.Д. - ОХРИД","5977690","Друга трговија на мало со нови производи во специјализирани продавници","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ОХРИД","Друштво за превоз на патници,трговија и туристички услуги НИКО-ТУРС ДООЕЛ увоз-извоз Охрид","046/263113","MK4020005140507"
"9651","000200001553803416","7-МИ НОЕМВРИ 29","СТОПАНСКА БАНКА А.Д.ЦЕНТРАЛА СКОПЈЕ","5291534","Трговија на мало со текстил во специјализирани продавници","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ОХРИД","Трговско друштво за производство, трговија и услуги Бујароска Емилија ХЕПИ Охрид ДООЕЛ","075/525-374","MK4020999121522"
"9652","000240120101744584","МОМЧИЛО ЈОРДАНОСКИ 42","УНИВЕРЗАЛНА ИНВЕСТИЦИОНА БАНКА АД СКОПЈЕ","6004890","Друг патнички копнен транспорт  неспомнат на друго место","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","ОХРИД","Трговско друштво за производство,трговија,услуги и сообраќај  ИНА П КОМПАНИ ДОО увоз-извоз  Охрид","046/270-137","MK4020005141554"
"9653","000530000100592668","ГОЦЕ ДЕЛЧЕВ 169","ОХРИДСКА БАНКА А.Д. - ОХРИД","6046843","Трговија на мало во неспецијализирани продавници  претежно со храна  пијалаци и тутун","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ОХРИД","Трговско друштво за производство,трговија и услуги  ВИКИ АНРОСИ ДООЕЛ Охрид","070/249-984","MK4020005142968"
"9654",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9655",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9656",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9657",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9658",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9659",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9660",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9661","000200000036094468","ИЛИЈА СМИЧЕСКИ 4","СТОПАНСКА БАНКА АД СКОПЈЕ","5508983","Трговија на мало во неспецијализирани продавници  претежно со храна  пијалаци и тутун","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ЛЕСКОЕЦ","Друштво за трговија, угостителство и услуги ГОБЕКС увоз-извоз с.Лескоец -Охрид ДООЕЛ","046/257-941","MK4020001127018"
"9662",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9663",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9664",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9665",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9668",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9669","000250003000029594","ЖЕЛЕЗНИЧКА 155","ШПАРКАСЕ БАНКА МАКЕДОНИЈА АД СКОПЈЕ","5212375","Производство на сокови од овошје и зеленчук","ЗАШТИТНО ДРУШТВО","ОХРИД","Трговско друштво за вработување на инвалидни лица за производство и трговија СЛОВИН БИЛЈАНА Охрид ДООЕЛ","046-231-490","MK4020998124080"
"9670",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9671",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9672",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9673",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9674",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9675",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9676","000530000100085067","РАДОЈЦА НОВИЧИЌ 272","ОХРИДСКА БАНКА А.Д. - ОХРИД","4866274","Трговија на мало во неспецијализирани продавници  претежно со храна  пијалаци и тутун","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ОХРИД","Трговско друштво за производство,трговија и услуги Симонида Коцева МАК-СТАР увоз-извоз Охрид ДООЕЛ","072/262-088","MK4020994104158"
"9677",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9678",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9679",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9680",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9681",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9682",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9683",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9684","000530000100350168","БУЛЕВАР ТУРИСТИЧКА кула 2 бб","ОХРИДСКА БАНКА А.Д. - ОХРИД","5772770","Производство на готова бетонска смеса","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","ОХРИД","Друштво за производство трговија и градеЖништво ЕКО-ИНТ ДОО с.Лескоец Охрид","046/260-308","MK4020003134917"
"9685",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9686",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9687",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9688","000300010000081273","ВЕЛГОШТИ бб","КОМЕРЦИЈАЛНА БАНКА АД СКОПЈЕ","5452538","Производство на други фабрикувани метални производи  неспомнати на друго место","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ВЕЛГОШТИ","Друштво за производство, трговија и услуги ФЕДС с.Велгошти Охрид ДООЕЛ","046/265-506","MK4020000125097"
"9689",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9690",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9691","000220411100052352","ГОЦЕ ДЕЛЧЕВ 15 а","МАКЕДОНСКА БАНКА - А.Д.","5358329","Трговија на мало со овошје и зеленчук","","ОХРИД","МУАМЕР АРИС БАЈРАМИ ТРГОВЕЦ ПОЕДИНЕЦ","096/38-862","MK5020988103321"
"9692",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9693","000240120001124059","15-ТИ КОРПУС 2","УНИВЕРЗАЛНА ИНВЕСТИЦИОНА БАНКА АД СКОПЈЕ","4302222","Трговија на големо со шеќер  чоколада и слатки од шеќер","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","ОХРИД","Друштво за трговија на големо и мало Андрески Љупчо и др.АНДРОС увоз-извоз ДОО Охрид","046/261-965","MK4020991105099"
"9694","000530000100173143","МАРКО НЕСТОРОСКИ 214","ОХРИДСКА БАНКА А.Д. - ОХРИД","5586496","Трговија на мало во неспецијализирани продавници  претежно со храна  пијалаци и тутун","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ОХРИД","Трговско друштво за производство, трговија и услуги СЕМАФОР-КОМЕРЦ-Р Охрид ДООЕЛ","046/266-665","MK4020001129592"
"9695",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9696",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9697",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9698",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9699",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9700",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9701",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9702",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9703","000530000100310689","ПЕРЕ ТОШЕВ 2/2-20","ОХРИДСКА БАНКА А.Д. - ОХРИД","5734274","Производство на обувки","ЗАШТИТНО ДРУШТВО","ОХРИД","Заштитно друштво за производство, трговија услуги ГЕМЕЛЛИ Охрид ДООЕЛ","046/256-391","MK4020003133546"
"9704",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9705",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9706","000380803570100105","СВ.ЕРАЗМО 1","","5327334","Хотели и слични објекти за сместување","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ПОДМОЛЕ","Трговско друштво за угостителство, производство, трговија и услуги Коцарев Панде КОЦАРЕВ Охрид ДООЕЛ","046/260-004","MK4020999122715"
"9707",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9708",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9709",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9710",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9712","000530000100026867","НАУМ ОХРИДСКИ 5-7","ОХРИДСКА БАНКА А.Д. - ОХРИД","4006283","Хотели и слични објекти за сместување","АКЦИОНЕРСКО ДРУШТВО","ОХРИД","Угостителство,туризам и трговија ИНЕКС ГОРИЦА АД Охрид","046/277-529","MK4020991103916"
"9713",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9714",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9715",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9716","000530000100472582","ДАМЕ ГРУЕВ 79","ОХРИДСКА БАНКА А.Д. - ОХРИД","5900883","Изградба на станбени и нестанбени згради","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ОХРИД","Трговско друштво за градеЖништво, проектирање и услуги увоз-извоз КУЛА ГРАДБА Охрид ДООЕЛ","046/266-442","MK4020004138851"
"9717","000300010000088742","ЖИВКО ЧИНГО 46","КОМЕРЦИЈАЛНА БАНКА АД СКОПЈЕ","5890209","Ткаење на текстил","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ОХРИД","Трговско друштво за производство, трговија и услуги МЕДИКАПЛУС увоз-извоз  ДООЕЛ Охрид","046/273-003","MK4020004138517"
"9718","000530000100329992","СВЕТИ КЛИМЕНТ ОХРИДСКИ бб","ОХРИДСКА БАНКА А.Д. - ОХРИД","5725747","Производство на леб; слатки (колачи торти) во свежа состојба и бисквити (кекси)","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ОХРИД","Друштво за производство трговија и услуги РИЈАМИ увоз-извоз  Охрид ДООЕЛ","046/250-707","MK4020003133171"
"9719","000530000100042969","РИСТО ЧАДО 108","ОХРИДСКА БАНКА А.Д. - ОХРИД","4627962","Трговија на мало во неспецијализирани продавници  претежно со храна  пијалаци и тутун","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ОХРИД","Друштво за сообраќај, трговија и услуги ГИМИ ББ-ТРАНС увоз-извоз Охрид ДООЕЛ","075/431-188","MK4020993114230"
"9720",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9721",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9722",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9723",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9724",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9725",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9726",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9727",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9728",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9729",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9730",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9731","000530000100037925","7-МИ НОЕМВРИ 183","ОХРИДСКА БАНКА А.Д. - ОХРИД","4008502","Производство на амбалажа од пластични маси за пакување","АКЦИОНЕРСКО ДРУШТВО","ОХРИД","Акционерско друштво за преработка на пластични маси ЛИХНИДА Охрид","046/251-141","MK4020991100666"
"9732",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9733",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9734",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9735",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9736",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9737",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9738","000530000100111354","БУЛЕВАР ТУРИСТИЧКА 77","ОХРИДСКА БАНКА А.Д. - ОХРИД","4543360","Трговија на мало со метална стока  бои и стакло во специјализирани продавници","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ОХРИД","Трговско друштво за производство и трговија Тотиќ Адем ТОТИќ увоз-извоз Охрид ДООЕЛ","078/352-601","MK4020992118240"
"9739","000530000100079053","С.ВЕЛГОШТИ бб","ОХРИДСКА БАНКА А.Д. - ОХРИД","5060320","Поставување на столарија","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ВЕЛГОШТИ","Друштво за производство, трговија и услуги МИЛАМА ДИМ шапкароски  Димче ДООЕЛ увоз-извоз с.Велгошти-Охрид","046/288-255","MK4020995102680"
"9740",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9741",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9742",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9743",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9744",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
"9745",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Испрати"
